id,text,language,intent,product,quantity,city,budget,urgency,priority_score,priority_label,split,template_id,source
LL01208,"100 सेट चा बल्क ऑर्डर द्यायचा आहे, स्लीपर बर्थ हवे. बजेट 8 लाख. पुढच्या आठवड्यापर्यंत हवे. कृपया कॉल करा.",mr,bulk_order,स्लीपर बर्थ,100 सेट,,8 लाख,1,95,High,train,mr-bulk_order-2,synthetic_template
LL00744,पनवेल में बस रैप लगवाने का खर्च कितना आएगा? धन्यवाद।,hi,price_query,बस रैप,,पनवेल,,0,40,Medium,train,hi-price_query-1,synthetic_template
LL01764,google var pahiya panachi guarantee asleli seo seva mila,mr_roman,spam,,,,,0,0,Ignore,test,mr_roman-spam-5,synthetic_template
LL00711,"apne travel business ke liye guaranteed leads pao. limited offer, aaj hi contact karo thanks",hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-8,synthetic_template
LL01405,सर्व साड्यांवर एकावर एक फ्री. आजच दुकानात या.,mr,spam,,,,,0,0,Ignore,train,mr-spam-6,synthetic_template
LL00118,Looking to refurbish 200 sets with PVC flooring. Budget Rs 25 lakh. When can you start? Required by next week. Thank you,en,bulk_order,PVC flooring,200 sets,,Rs 25 lakh,1,95,High,train,en-bulk_order-2,synthetic_template
LL00142,"good morning, our fleet of 8 buses needs pvc flooring. can we schedule a visit to satara",en,bulk_order,pvc flooring,8 buses,satara,,0,75,High,train,en-bulk_order-4,synthetic_template
LL01437,"हॅलो सर, फ्री क्रेडिट कार्ड ऑफर, वार्षिक शुल्क नाही. आत्ताच अर्ज करा.",mr,spam,,,,,0,0,Ignore,train,mr-spam-9,synthetic_template
LL01564,"bulk order dyaycha aahe 200 seats cha, sleeper berth have. budget Rs 5 lakh khup urgent aahe",mr_roman,bulk_order,sleeper berth,200 seats,,Rs 5 lakh,1,95,High,val,mr_roman-bulk_order-2,synthetic_template
LL00063,"rate for luggage racks, my buudget is ₹75,000",en,price_query,luggage racks,,,"₹75,000",0,45,Medium,val,en-price_query-6,synthetic_template
LL00490,"bulk order dena hai 200 seats ka, sleeper berth chahiye. budget 8L",hinglish,bulk_order,sleeper berth,200 seats,,8L,0,80,High,train,hinglish-bulk_order-2,synthetic_template
LL01153,तुम्ही वसई मध्ये स्लीपर बर्थ चे काम करता का? दर सांगा. कृपया कॉल करा.,mr,price_query,स्लीपर बर्थ,,वसई,,0,40,Medium,train,mr-price_query-5,synthetic_template
LL01586,"amchyakade 20 bus aahet, sarvamadhe CCTV camera basvaycha aahe. please call kara",mr_roman,bulk_order,CCTV camera,20 bus,,,0,70,High,train,mr_roman-bulk_order-3,synthetic_template
LL01412,"नमस्कार, सर्व साड्यांवर एकावर एक फ्री. आजच दुकानात या",mr,spam,,,,,0,0,Ignore,train,mr-spam-6,synthetic_template
LL00485,"hi bulk order dena hai 50 pieces ka, luggage rack chahiye. budget Rs 8 lakh",hinglish,bulk_order,luggage rack,50 pieces,,Rs 8 lakh,0,80,High,train,hinglish-bulk_order-2,synthetic_template
LL01515,tumi Surat made music system che kaam krata ka? dar sanga,mr_roman,price_query,music system,,Surat,,0,40,Medium,train,mr_roman-price_query-5,synthetic_template
LL01011,"नमस्ते, इंस्टाग्राम फॉलोअर्स 10k बढ़ाएं, सस्ते रेट। अभी DM करें।",hi,spam,,,,,0,0,Ignore,train,hi-spam-2,synthetic_template
LL00194,I paid for vinyl branding but the work is still incomplete after 2 weeks.,en,complaint,vinyl branding,,,,0,25,Low,train,en-complaint-1,synthetic_template
LL01238,"हॅलो सर, ठाणे मध्ये डिलिव्हरीसाठी 20 बस मध्ये म्युझिक सिस्टीम हवे, 3 आठवड्यात",mr,bulk_order,म्युझिक सिस्टीम,20 बस,ठाणे,,0,75,High,train,mr-bulk_order-4,synthetic_template
LL00727,सीट कवर का रेट क्या है? अगले हफ्ते तक चाहिए।,hi,price_query,सीट कवर,,,,1,50,Medium,train,hi-price_query-0,synthetic_template
LL00076,"hi, what would it cost to get anti-skid flooring done on my bus? i'm in solapur",en,price_query,anti-skid flooring,,solapur,,0,40,Medium,train,en-price_query-7,synthetic_template
LL00768,45 सेट के लिए LED लाइट की कीमत बताइए।,hi,price_query,LED लाइट,45 सेट,,,0,50,Medium,train,hi-price_query-3,synthetic_template
LL00911,आपने जो स्लीपर बर्थ लगाया था वो खराब हो गया है। यह ठीक नहीं है।,hi,complaint,स्लीपर बर्थ,,,,0,25,Low,train,hi-complaint-0,synthetic_template
LL01240,"पुणे मध्ये डिलिव्हरीसाठी 30 बसेस मध्ये LED लाईट हवे, 3 आठवड्यात.",mr,bulk_order,LED लाईट,30 बसेस,पुणे,,0,75,High,train,mr-bulk_order-4,synthetic_template
LL00776,"मुझे बस सीट की कीमत जाननी है, बजट लगभग 40 हज़ार है।",hi,price_query,बस सीट,,,40 हज़ार,0,45,Medium,val,hi-price_query-4,synthetic_template
LL00930,"मैंने LED लाइट के पैसे दे दिए, लेकिन काम अभी तक अधूरा है। जल्दी चाहिए। कृपया कॉल करें।",hi,complaint,LED लाइट,,,,1,40,Medium,val,hi-complaint-1,synthetic_template
LL00223,interior LED lighting stopped working within a week. I want a refund.,en,complaint,interior LED lighting,,,,0,25,Low,train,en-complaint-3,synthetic_template
LL01084,LED लाईट चा रेट काय आहे? आजच बोलायचे आहे.,mr,price_query,LED लाईट,,,,1,50,Medium,train,mr-price_query-0,synthetic_template
LL00780,"मुझे बस सीट की कीमत जाननी है, बजट लगभग ₹20,000 है। जल्दी चाहिए।",hi,price_query,बस सीट,,,"₹20,000",1,60,Medium,val,hi-price_query-4,synthetic_template
LL00767,3 बस के लिए सीट कवर की कीमत बताइए। कृपया कॉल करें।,hi,price_query,सीट कवर,3 बस,,,0,50,Medium,train,hi-price_query-3,synthetic_template
LL01105,ठाणे मध्ये पडदे बसवायला किती खर्च येईल? धन्यवाद.,mr,price_query,पडदे,,ठाणे,,0,40,Medium,train,mr-price_query-1,synthetic_template
LL01315,म्युझिक सिस्टीम एका आठवड्यातच बंद पडले. मला रिफंड हवा आहे.,mr,complaint,म्युझिक सिस्टीम,,,,0,25,Low,train,mr-complaint-3,synthetic_template
LL01709,"warranty mdhe seat cover badllun hava aahe, ek mahinyat tutle call kara",mr_roman,complaint,seat cover,,,,0,25,Low,val,mr_roman-complaint-5,synthetic_template
LL00190,the seat covers you installed is already damaged. this is unacceptable. required by next week,en,complaint,seat covers,,,,1,40,Medium,train,en-complaint-0,synthetic_template
LL00964,नवी मुंबई में मेरी बस की डिलीवरी 10 दिन लेट हुई और कोई फोन नहीं उठा रहा। कृपया कॉल करें।,hi,complaint,,,नवी मुंबई,,0,25,Low,train,hi-complaint-4,synthetic_template
LL01526,body paint chi price list pathva,mr_roman,price_query,body paint,,,,0,35,Low,test,mr_roman-price_query-6,synthetic_template
LL01158,तुम्ही इंदूर मध्ये सीलिंग पॅनल चे काम करता का? दर सांगा.,mr,price_query,सीलिंग पॅनल,,इंदूर,,0,40,Medium,train,mr-price_query-5,synthetic_template
LL01718,5 lakh paryant personal loan 30 minitat mila. aatach click kara,mr_roman,spam,,,,,0,0,Ignore,train,mr_roman-spam-0,synthetic_template
LL01286,"मी रूफ टॉप AC चे पैसे दिले, पण काम अजून अपूर्ण आहे.",mr,complaint,रूफ टॉप AC,,,,0,25,Low,test,mr-complaint-1,synthetic_template
LL00435,sir vinyl branding ki price list bhejo,hinglish,price_query,vinyl branding,,,,0,35,Low,train,hinglish-price_query-6,synthetic_template
LL00459,hume 20 bus ke liye body paint chahiye. bulk me kya rate milega? agle hafte tak chahiye,hinglish,bulk_order,body paint,20 bus,,,1,85,High,train,hinglish-bulk_order-0,synthetic_template
LL01649,"hello sir, mi luggage rack che paise dile pan kaam ajun apurna aahe",mr_roman,complaint,luggage rack,,,,0,25,Low,train,mr_roman-complaint-1,synthetic_template
LL01393,क्रिप्टोमध्ये गुंतवणूक करा आणि 7 दिवसांत पैसे दुप्पट करा. कृपया कॉल करा.,mr,spam,,,,,0,0,Ignore,train,mr-spam-4,synthetic_template
LL01131,2 सीट साठी बॉडी पेंट ची किंमत सांगा.,mr,price_query,बॉडी पेंट,2 सीट,,,0,50,Medium,val,mr-price_query-3,synthetic_template
LL00348,get a loan for your bus business up to 2 lakh with zero documentation. click now! please call me,en,spam,,,,,0,0,Ignore,train,en-spam-9,synthetic_template
LL01275,तुम्ही बसवलेले बस सीट खराब झाले आहे. हे योग्य नाही. लवकर हवे आहे. धन्यवाद.,mr,complaint,बस सीट,,,,1,40,Medium,train,mr-complaint-0,synthetic_template
LL01726,abhinandan! tumhi free iphone jinkla aahe. aatach claim kara thanks,mr_roman,spam,,,,,0,0,Ignore,val,mr_roman-spam-1,synthetic_template
LL01442,roof top AC cha rate kay aahe? pudhchya athavdyaparyant have dhanyavad,mr_roman,price_query,roof top AC,,,,1,50,Medium,train,mr_roman-price_query-0,synthetic_template
LL00699,"bus business ke liye 5 lakh tak loan pao, koi documents nahi. abhi click karo",hinglish,spam,,,,,0,0,Ignore,train,hinglish-spam-7,synthetic_template
LL00377,Belgaum me vinyl branding lagwane ka kitna kharcha aayega? urgent chahiye,hinglish,price_query,vinyl branding,,Belgaum,,1,55,Medium,train,hinglish-price_query-1,synthetic_template
LL01678,"dada, padde ek athavdyatach band padle. mala refund have",mr_roman,complaint,padde,,,,0,25,Low,train,mr_roman-complaint-3,synthetic_template
LL00228,"hey, bus wrap stopped working within a week. i want a refund. thanks.",en,complaint,bus wrap,,,,0,25,Low,train,en-complaint-3,synthetic_template
LL00126,bulk order: 10 buses need luggage racks. delivery to bhopal in 3 weeks,en,bulk_order,luggage racks,10 buses,bhopal,,0,75,High,test,en-bulk_order-3,synthetic_template
LL00903,आपने जो LED लाइट लगाया था वो खराब हो गया है। यह ठीक नहीं है। अगले हफ्ते तक चाहिए। कृपया कॉल करें।,hi,complaint,LED लाइट,,,,1,40,Medium,train,hi-complaint-0,synthetic_template
LL00553,sir jo body paint aapne lagaya tha wo kharab ho gaya. ye theek nahi hai aaj hi baat karni hai,hinglish,complaint,body paint,,,,1,40,Medium,train,hinglish-complaint-0,synthetic_template
LL01530,flooring chi price list pathva call kara,mr_roman,price_query,flooring,,,,0,35,Low,test,mr_roman-price_query-6,synthetic_template
LL01697,"warranty madhe sleeper berth badlun hava aahe, ek mahinyat tutle khup urgent aahe",mr_roman,complaint,sleeper berth,,,,1,40,Medium,val,mr_roman-complaint-5,synthetic_template
LL00022,How much would PVC flooring cost for 3 buses in Nagpur? Need this done this month.,en,price_query,PVC flooring,3 buses,Nagpur,,1,70,High,train,en-price_query-2,synthetic_template
LL00948,लगेज रैक एक हफ्ते में ही बंद हो गया। मुझे रिफंड चाहिए। जल्दी चाहिए।,hi,complaint,लगेज रैक,,,,1,40,Medium,train,hi-complaint-3,synthetic_template
LL01611,"namaskar, 20 bus sathi music system cha ghau dar sanga, ekun budget 8 lakh rupaye aahe",mr_roman,bulk_order,music system,20 bus,,8 lakh rupaye,0,80,High,train,mr_roman-bulk_order-5,synthetic_template
LL00197,i paid for bus wrap but the work is still incomplete after 2 weeks.,en,complaint,bus wrap,,,,0,25,Low,train,en-complaint-1,synthetic_template
LL00301,"Hello sir, We offer SEO and website ranking services. Guaranteed first page on Google.",en,spam,,,,,0,0,Ignore,train,en-spam-3,synthetic_template
